ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender
krd_002237_grammar,,Umucungwe wanje ni muto inyuma y’uwawe,Mon orange est plus petite que la tienne,My orange is smaller than yours,grammar,,,,,,
krd_002238_proverbs,,Umucúzi w'ímitíma ntíyayírīnganije.,Aider les gens mentalement est un engagement sans fin.,Helping people mentally is an endless commitment.,proverbs,,,,,,
krd_002239_proverbs,,Umudasigana w’ukuri ni uwuharanira ineza ya bose,Le vrai compagnon c'est celui qui oeuvre pour le bien commun,The true companion is the one who works for the common good,proverbs,,,,,,
krd_002240_adjectives,,Umuduga usa n'Ubururu.,La voiture est bleue.,The car is blue.,adjectives,,,,,,
krd_002241_jokes,,"Umudàándaza : Iki kirāto n’íbihūmbi amajana abiri gusa bòósi, Mu Bufaràánsa: Mhh kirazīmvye núkurí .","Le vendeur, 'Cette paire de chaussures est seulement à 40 $, patron.', En France : ""Hmm, c'est un peu cher pour moi.""
","The seller goes, 'This shoe is only $40, boss.'
- In France: ""Hmm, that's a tad pricey for my taste.""
",jokes,,,,,,
krd_002242_proverbs,,Umugabo aharítse ahorana Indûrú.,"Avec plusieurs épouses, les disputes se multiplient.","With multiple wives, disputes multiply.",proverbs,,,,,,
krd_002243_proverbs,,Umugabo ahāga amâzi ayîvōmeye.,"Un homme est satisfait de ce qu'il cherche lui-même, pas de ce qu'on lui donne.","A man is satisfied from what he looked for, himself, not what he is given.",proverbs,,,,,,
krd_002244_proverbs,,Umugabo ahūra n'úwŭndi.,Les esprits similaires se trouvent dans la foule.,Like minds find each other in the crowd.,proverbs,,,,,,
krd_002245_proverbs,,Umugabo akira iryó atēwé ntákirá iryó agēndána.,"Fuir le danger est facile, mais échapper à ses démons intérieurs est le vrai défi.","Fleeing danger is easy, but escaping one's inner demons is the real challenge.",proverbs,,,,,,
krd_002246_proverbs,,Umugabo amira intóre ntámirá ijāmbo.,N'aie jamais peur de dire la vérité de ton cœur.,Never fear speaking your heart's truth.,proverbs,,,,,,
krd_002247_proverbs,,Umugabo ananira abagabo ntánaníra akōbo.,La force et le pouvoir ne peuvent défier l'attraction de la tombe.,Strength and power cannot defy the pull of the grave.,proverbs,,,,,,
krd_002248_proverbs,,Umugabo anyāgirwa umubiri ntányāgírwa umutíma.,"La pluie peut tremper votre corps, mais elle ne peut toucher votre cœur.","Rain may drench your body, but it cannot touch your heart.",proverbs,,,,,,
krd_002249_proverbs,,Umugabo apfāna imigămbi.,L'homme perspicace a toujours un plan.,The discerning man always has a plan.,proverbs,,,,,,
krd_002250_proverbs,,Umugabo arīnda akăje.,Un homme fort fait face à toutes les adversités de front.,A strong man faces all adversities head-on.,proverbs,,,,,,
krd_002251_proverbs,,Umugabo ashikwa na rímwe.,Un seul verre peut suffire à troubler le jugement.,A single glass may be enough to cloud one's judgment.,proverbs,,,,,,
krd_002252_proverbs,,Umugabo asīmba akaziba ntásīmbá akaziri.,Échapper à une goutte ne garantit pas d'éviter le déluge.,Escaping a drop doesn't guarantee avoiding the deluge.,proverbs,,,,,,
krd_002253_proverbs,,Umugabo atanazi ukuntu twakuze dusangira ubugari.,L'homme ne sait même pas comment nous avons grandi en partageant la patte.,Man doesn't even know how we grew up sharing a paw.,proverbs,,,,,,
krd_002254_proverbs,,Umugabo atēmba kw'īcúmu ntátēmbá kw'ījāmbo.,"Un homme d'honneur peut trébucher sur la pointe d'une lance, mais sa parole est toujours vraie.","A man of honor may stumble on a spear's point, but his word is always true.",proverbs,,,,,,
krd_002255_proverbs,,Umugabo atīnya ingwe ntátīnyá iyamwînjiranye.,Le courage d'un homme se multiplie lorsqu'il affronte un lion dans ses propres murs.,A man's courage multiplies when he faces a lion within his own walls.,proverbs,,,,,,
krd_002256_proverbs,,Umugabo gitó akubita umugóre wîwé.,Seul un homme insensé lève la main sur sa femme.,Only a foolish man raises his hand against his wife.,proverbs,,,,,,
krd_002257_proverbs,,Umugabo ntákubûra.,Les tâches ménagères ne sont pas une tâche d'homme.,Housekeeping isn't a man's task.,proverbs,,,,,,
krd_002258_proverbs,,Umugabo ntápfīrá izûba rimwé.,"La chute d'un homme est le résultat de multiples facteurs, pas seulement un.","A man's downfall is the result of multiple factors, not just one.",proverbs,,,,,,
krd_002259_proverbs,,Umugabo ntátīnyá urukâmvye.,Un vrai homme reste intrépide face à l'adversité.,A real man remains fearless in the face of adversity.,proverbs,,,,,,
krd_002260_proverbs,,Umugabo ntávūmbá inzóga avūmba ijāmbo.,"La force d'un vrai homme réside dans son caractère, pas dans une bouteille.","A real man's strength lies in his character, not in a bottle.",proverbs,,,,,,
krd_002261_proverbs,,Umugabo ntíyīcwá n'ínzara yīcwa n'ínzigo.,"Ce n'est pas une assiette vide qui prend une vie, mais un cœur plein de fureur.","It's not an empty plate that takes a life, but a heart full of fury.",proverbs,,,,,,
krd_002262_proverbs,,Umugabo ntāwé agaya imbόga mu mapfá.,"Quand la famine frappe, les mendiants ne peuvent pas choisir.","When famine strikes, beggars can't be choosers.",proverbs,,,,,,
krd_002263_proverbs,,Umugabo ní umwâna w'úwŭndi.,"Le visage de l'humanité porte différents masques, prêt à révéler chaleur et blessures.","The face of humanity wears different masks, ready to reveal both warmth and wounds.",proverbs,,,,,,
krd_002264_proverbs,,Umugabo ní umwūgariro.,Un homme est le bastion de sa famille.,A man is the stronghold of his family.,proverbs,,,,,,
krd_002265_proverbs,,Umugabo ní uwúrya akarâza.,Un homme sage mange du présent et économise pour les jours invisibles.,A wise man eats from the present and saves for the unseen days.,proverbs,,,,,,
krd_002266_proverbs,,Umugabo ní uwŏrya akīshura.,"Si tu empruntes, sois prêt à rembourser à temps.","If you borrow, be prepared to repay when due.",proverbs,,,,,,
krd_002267_proverbs,,Umugabo umwé ntâcá urubănza.,Une main ne peut pas séparer des épées qui s'entrechoquent.,One hand cannot separate clashing swords.,proverbs,,,,,,
krd_002268_proverbs,,Umugabo w'îséma akubūra mu rutára.,Un faible caractère se reflète dans les actions.,Low character is reflected in one's actions.,proverbs,,,,,,
krd_002269_proverbs,,Umugabo w'îséma yōngeza umutsíma.,Un homme de valeur s'abstient d'actions avilissantes.,A man of value refrains from demeaning actions.,proverbs,,,,,,
krd_002270_grammar,,Umugabo yamanye n’umugore umwe,Un homme qui a toujours vécu avec une seule femme.,A man who always lived with one wife.,grammar,,,,,,
krd_002271_proverbs,,Umugabo yīhīndukiza mu kirago ntíyīhîndukiza mw'ījāmbo.,"Une personne peut changer de position en étant couchée, mais elle doit rester fidèle à ses paroles et engagements.","An individual may adjust his position while lying in bed, but he should remain steadfast in his words and commitments.",proverbs,,,,,,
krd_002272_proverbs,,Umugabo ijoro atīnya icό vyărihūriyémwo.,"La forêt n'est pas effrayante, mais les rencontres passées à l'intérieur peuvent l'être.","The forest is not daunting, but the past encounters within it may be.",proverbs,,,,,,
krd_002273_action-verbs,,Umugambi wakunze.,Le projet est un succès.,The project is a success.,action-verbs,,,,,,
krd_002274_grammar,,Umuganga agira agende i muhira,Le médecin est sur le point de rentrer chez lui,The doctor is about to go home,grammar,,,,,,
krd_002275_action-verbs,,Umuganga ari ku bitaro.,Il est médecin à l'hôpital.,He is a doctor at the hospital.,action-verbs,,,,,,
krd_002276_proverbs,clips/sound_proverb/prov039.mp3,Umugizi siwe mugirirwa.,"Malheureusement, parfois, lorsque vous faites de bonnes actions, vous ne serez pas récompensé.",Unfortunately sometimes when you do good deeds you might not be rewarded.,proverbs,,,,,,
krd_002277_proverbs,clips/sound_proverb/prov004.mp3,Umugore ntasutamanga aba ashaka imyuga ibiri.,Une femme est censée éviter tout comportement susceptible d’éveiller les désirs sexuels des hommes.,A woman is supposed to avoid any behavior that would arouse men's sexual desires.,proverbs,,,,,,
krd_002278_greetings,,Umugoroba mwiza.,Bonsoir.,Good evening.,greetings,,,,,,
krd_002279_proverbs,,Umugáni ntûvá ku gíti uva ku mūntu.,"Écoutez les conseils humains, car ils portent le poids de la sagesse et de l'expérience.","Listen to human counsel, for it carries the weight of wisdom and experience.",proverbs,,,,,,
krd_002280_proverbs,,Umugáni ugana akarího.,Un proverbe reflète la réalité comme un miroir.,A proverb mirrors reality like a clear reflection.,proverbs,,,,,,
krd_002281_proverbs,,Umugáni ugānīra abarí kumwé.,S'asseoir ensemble allume la flamme de la discussion.,Sitting together sparks the flame of discussion.,proverbs,,,,,,
krd_002282_proverbs,,Umugáni ungana ingoma.,Les proverbes portent le poids des siècles.,Proverbs hold the weight of centuries.,proverbs,,,,,,
krd_002283_proverbs,,Umugóre arakáma intáre.,Le charme d'une femme peut faire fondre les cœurs les plus durs.,A woman's charm can melt the hardest hearts.,proverbs,,,,,,
krd_002284_proverbs,,Umugóre asa n'ûmwâna.,Une femme ressemble à un enfant.,A woman resembles a child.,proverbs,,,,,,
krd_002285_proverbs,,Umugóre atānwa abâna ntátānwá ibigega.,"Lorsqu'une femme est chassée, elle n'emporte que le poids de ses enfants, pas les richesses du foyer.","When a woman is driven away, she carries only the weight of her children, not the riches of the household.",proverbs,,,,,,
krd_002286_proverbs,,Umugóre gitó agutātira agúseguye.,"Malgré sa colère, la faveur de votre femme reste inchangée.","Despite her anger, your woman's favor remains unaffected.",proverbs,,,,,,
krd_002287_proverbs,,Umugóre ntárirîmba aba aríko aracúra intîmba.,"Quand une femme chante, elle pleure ses peines.","When a woman sings, she mourns her sorrows.",proverbs,,,,,,
krd_002288_proverbs,,Umugóre ntásīmbá urugó aba agômba kurugwa inyuma.,Il n'est pas convenable pour une femme de sauter par-dessus la clôture.,It's not proper for a woman to leap over the fence.,proverbs,,,,,,
krd_002289_proverbs,,Umugóre ní inkĭngi y'úrugó.,Une bonne épouse est le pilier d'un foyer heureux.,A good wife is the foundation of a happy home.,proverbs,,,,,,
krd_002290_proverbs,,Umugóre ní ndyāna n'úwějeje.,Une femme est attirée par un homme de moyens.,A woman is drawn to a man of means.,proverbs,,,,,,
krd_002291_proverbs,,Umugóre ní uwó ukōyé.,Celui que vous épousez est celui que vous appelez vraiment vôtre.,The one you marry is the one you truly call your own.,proverbs,,,,,,
krd_002292_proverbs,,Umugóre sí akazûru.,Être une bonne maîtresse de maison ne se limite pas à la beauté extérieure.,Being a good housewife is about more than just external beauty.,proverbs,,,,,,
krd_002293_proverbs,,Umugóre w'întárimá yōnsa isúka.,Un homme paresseux laisse les opportunités lui échapper.,A sluggish man lets opportunities slip through his fingers.,proverbs,,,,,,
krd_002294_proverbs,,Umugēnzi arakurutira incúti.,Un véritable ami est un trésor inestimable.,A true friend is a priceless treasure.,proverbs,,,,,,
krd_002295_proverbs,,Umugēnzi ararírēnza.,Un véritable ami écarte tout ce qui pourrait te blesser.,A genuine friend will cast away anything that might hurt you.,proverbs,,,,,,
krd_002296_jokes,,Umugēnzi: Kurí kírya kibázo cā kábiri murí devoir wīshuye gúte?,"
Un ami : ""Qu'as-tu répondu à la deuxième question du devoir ?""","Friend: ""What did you answer on the second question of the homework?""",jokes,,,,,,
krd_002297_proverbs,,Umugόre ntíyūríra inzu.,La construction de maisons n'est pas une occupation de femme.,House construction is not a woman's occupation.,proverbs,,,,,,
krd_002298_proverbs,,Umugόre w'îséma abika umugabo.,Une femme insensée peut prétendre que son mari est mort.,A foolish woman may claim her husband is dead.,proverbs,,,,,,
krd_002299_proverbs,,"Umuhungu ni uw'iwabo ,umukobwa ni umwari wo mu gahinga","Le fils est  de la maison, la fille est de nulle part","The son is from home, the daughter is from nowhere",proverbs,,,,,,
krd_002300_proverbs,,Umuhíni mushăsha utēra amabávu.,Les nouveaux départs apportent souvent des défis.,New beginnings often bring challenges.,proverbs,,,,,,
krd_002301_jokes,,"Umuhùúngu yatámiye umuceri mwìínshi asānga urashûshe, arakóma indûrú, Nàátwe tuti : Cīraaaaa!!","Quelqu'un a englouti une quantité substantielle de riz pour se rendre compte qu'il était encore brûlant.
Nous : Recrache-le ! ","Someone devoured a substantial amount of rice only to discover it was still scalding hot.
Us: Spit it out!",jokes,,,,,,
krd_002302_proverbs,,Umuhĭgi arí kure ntávuná imbwá.,Un chasseur distant atteint rarement la cible.,A distant hunter seldom hits the target.,proverbs,,,,,,
krd_002303_jokes,clips/sound_humour/h18.mp3,Umukecuru bamukandagiye mu gisebe araheza aravuga ati ibwami nahora mbona bahakunda sinari bwamenye yuko bahakura ibintu vyiza bisa bityo!,"""J'ai réalisé avec quelle joie nous fréquentons le tribunal, mais je ne savais pas que nous avions l'occasion d'y recevoir des choses aussi excellentes"", dit la vieille dont le pied blessé venait d'être écrasé !","""I realized how willingly we frequent the court, but I didn't know we had the opportunity to receive such excellent things there,"" said the old woman whose wounded foot had just been crushed!",jokes,,,,,,
krd_002304_jokes,clips/sound_humour/h21.mp3,"Umukecuru yasinziriye yasamye, imbeba imuta amasyegege mu kanwa ati igihe c'ukurya umwaka cageze!","""Le moment est venu de célébrer la fête des prémices"", comme disait la vieille femme après qu'un rat lui ait laissé tomber ses crottes dans la bouche alors qu'elle dormait la bouche béante !","""The time has come to celebrate the feast of the firstfruits"", as the old woman used to say after a rat dropped her droppings in her mouth while she slept with gaping mouth!",jokes,,,,,,
krd_002305_jokes,clips/sound_humour/h26.mp3,Umukecuru yatsitariye imbere y'ikinogo ati ntaco umpamagara ndaje!,"""Pas besoin de m'appeler, j'arrive"", comme disait la vieille femme qui avait trébuché au bord d'un gouffre !","""No need to call me, I'm coming,"" as the old woman, who had stumbled at the edge of a pit, said!",jokes,,,,,,
krd_002306_action-verbs,,Umukiriya ntiyanyuzwe.,Le client n'est pas satisfait.,The customer is not satisfied.,action-verbs,,,,,,
krd_002307_action-verbs,,Umukobwa tuvukana ni umushingwamanza.,Ma sœur est avocate.,My sister is a lawyer.,action-verbs,,,,,,
krd_002308_action-verbs,,Umukoresha wanje arababaye,Mon patron est en colère.,My boss is angry.,action-verbs,,,,,,
krd_002309_action-verbs,,Umukoresha wanje arakerebutse.,Mon patron est strict.,My boss is strict.,action-verbs,,,,,,
krd_002310_action-verbs,,Umukoresha wanje ari ku rutonde.,Mon patron est strict.,My boss is strict.,action-verbs,,,,,,
krd_002311_action-verbs,,Umukoresha wanje ari kurutonde.,Mon patron est strict.,My boss is strict.,action-verbs,,,,,,
krd_002312_grammar,,"Umukwe akurwe muri bo, bazoca bisonzesha uwo musi","Quand l'époux leur sera enlevé, ils jeûneront immédiatement ce jour-là.","When the bridegroom is taken from them, at once they will fast on that day",grammar,,,,,,
krd_002313_proverbs,,Umukwé w'îsόni ahāmbwa abόna.,Les âmes timides portent des blessures sans dire un mot.,Shy souls bear wounds without a word.,proverbs,,,,,,
