File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Uwusába agasákanyíka aranūkirwa akîhorera.,Celui qui cherche des faveurs auprès de quelqu'un qu'il n'aime pas persévère jusqu'à obtenir ce qu'il veut.,"He who seeks favors from someone he dislikes, perseveres until he gets what he wants.",proverbs,,,,,,,4.0,42.0
clips/sound_proverb/prov028.mp3,Uwutazi umuti awunyako.,L'ignorance tue.,Ignorance kills.,proverbs,,,,,,,3.0,23.0
,Uwutsînzwe ntíbatsīndáho.,Ceux qui ont perdu méritent un cœur tendre et une main aidante.,Those who have lost deserve a tender heart and a helping hand.,proverbs,,,,,,,2.0,25.0
,Uwutábusyá abwīta ubumera.,Les personnes qui ne sont pas activement engagées ont tendance à considérer que c'est simple.,People who aren't actively engaged tend to consider it simple.,proverbs,,,,,,,3.0,26.0
,Uwutábōnyé agasóhoka ntáboná akĭnjira.,"Plus vous donnez, plus vous recevez.","The more you give, the more you receive.",proverbs,,,,,,,4.0,38.0
,Uwutáco agirá ntáco agayá.,"Quand tu ne possèdes rien, même le geste le plus simple est chéri.","When you possess nothing, even the simplest gesture is cherished.",proverbs,,,,,,,4.0,26.0
,Uwutágirá ubwôba aba atágirá ubwênge.,Un cœur sans peur peut conduire à des actions insensées.,A fearless heart can lead to foolish actions.,proverbs,,,,,,,5.0,37.0
,Uwutágiríwe n'Îmâna ntíyīgírira.,Ce qui n'est pas donné par Dieu ne peut être acquis par l'homme.,What is not given by God cannot be gained by man.,proverbs,,,,,,,3.0,32.0
,Uwutáharí asa n'úwapfûye.,Une âme absente semble être un souvenir lointain.,An absent soul feels like a distant memory.,proverbs,,,,,,,3.0,25.0
,Uwutárahéra aba arahékenya.,Être en vie est une raison de savourer la vie.,Being alive is a reason to savor life.,proverbs,,,,,,,3.0,27.0
,Uwutári bukuvúne yōkuva inyuma.,Celui qui retient l'aide ne peut être compté comme un ami fidèle.,He who withholds help cannot be counted as a faithful friend.,proverbs,,,,,,,4.0,31.0
,Uwutárihό azigamirwa n'úmuryāngo.,Ce n'est qu'à l'ombre de l'absence que les piliers de la loyauté se dressent haut.,Only in the shadow of absence do the pillars of loyalty stand tall.,proverbs,,,,,,,3.0,33.0
,Uwutárābóna ntávugá.,"Si vous ne l'avez pas vu, n'en parlez pas.","If you haven't witnessed it, don't speak of it.",proverbs,,,,,,,2.0,20.0
,Uwutárāgēnda yīta umwâna Nzirakugēnda.,Les inexpérimentés sous-estiment souvent les capacités des autres.,The inexperienced often underestimate the abilities of others.,proverbs,,,,,,,4.0,38.0
,Uwutárāpfá aba akírihό.,"Celui qui est vivant, a de l'espoir.","He who is alive, has hope.",proverbs,,,,,,,3.0,23.0
,Uwutárĭbwa ntárīndá.,L'adversité est la forge de la force.,Adversity is the forge of strength.,proverbs,,,,,,,2.0,20.0
,Uwutânga nêzá atānga kabiri.,"Quand tu donnes avec gentillesse, tu donnes deux fois.","When you give with kindness, you give twice.",proverbs,,,,,,,4.0,28.0
,Uwutâzí Uburŭndi aburūndwámwo.,"Sans connaissance du Burundi, on s'aventurerait à l'aveuglette.","Without knowledge of Burundi, one would venture blindly.",proverbs,,,,,,,3.0,30.0
,Uwutâzí inzira yazanánye ahanwa n'ámayirábiri.,Le voyageur perdu paie le prix au carrefour.,The lost traveler pays the price at the crossroads.,proverbs,,,,,,,5.0,46.0
,Uwutâzí ubwênge ashīma ubwîwé.,Un sot se croit sage.,A fool thinks himself to be wise.,proverbs,,,,,,,4.0,30.0
,Uwutâzí umwânsi ashīma inda.,Ne pas connaître son ennemi conduit à se vanter de son propre bien-être.,Ignorance of your enemy leads to boasting about your own welfare.,proverbs,,,,,,,4.0,28.0
,Uwutéma urwîwé umutīza umuhoro.,"Si quelqu'un est déterminé à détruire sa maison, donnez-lui les outils pour accélérer le processus..","If someone is bent on destroying their home, hand them the tools to expedite the process.",proverbs,,,,,,,4.0,31.0
,Uwutîcâniye ntárahúrira uwŭndi.,La charité commence par chez soi.,Charity begins at home.,proverbs,,,,,,,3.0,31.0
,Uwutônganye n'úmuriro arya bibísi.,Celui qui dépend des autres doit être prudent dans ses querelles.,One who depends on others must be cautious in their quarrels.,proverbs,,,,,,,4.0,34.0
,Uwutôsōra ifúku yāmiza agáti mu jîsho.,Un conseil souvent répété est un conseil pris en compte.,A counsel often repeated is a counsel heeded.,proverbs,,,,,,,7.0,47.0
,Uwuvuze neza agakomerwa amashi.,Celui qui parle bien sera acclamé.,He who speaks well will be acclaimed.,idioms,,,,,,,4.0,31.0
,Uwuvôma yânka avōma ibiróhe.,Faire une tâche à contrecoeur conduit à la faire mal.,Doing a task unwillingly leads to doing it poorly.,proverbs,,,,,,,4.0,28.0
,"Uwânje afyītuye ishûrwe umugeni nōné arikó ararisāmbūra, atá kamwê kamwé.",Le mien vient de voler la fleur de la mariée et la déchire maintenant en morceaux,Mine just swiped the bride's flower and is now tearing it to shreds.,jokes,,,,,,,10.0,73.0
,Uwó bukubíye akubira umukúbi.,"Quand le chemin devient difficile, un voyageur mangera ce qui est à portée de main.","When the road gets tough, a traveler will eat what's at hand.",proverbs,,,,,,,4.0,29.0
,Uwó ivyâgo vyāgíye n'ívyătsi ntíbimubísa inzira.,"En période de grande difficulté, les obstacles semblent surgir de toutes parts.","In times of great difficulty, obstacles seem to appear from every direction.",proverbs,,,,,,,6.0,48.0
,Uwó izá guhá ntímugeréraniriza.,"À celui à qui Dieu veut donner, Il ouvre les mains.","To the one whom God wants to give, He opens the hands.",proverbs,,,,,,,4.0,31.0
,Uwó utabōnyé ku rupfú rwā só ntúmubóna ibigôri vyêze.,Ceux qui sont absents pendant vos luttes ne méritent pas d'être présents lors de vos triomphes.,The ones absent during your struggles don't deserve to be present during your triumphs.,proverbs,,,,,,,9.0,53.0
,Uwó wakíjije ní we akwĭca.,La main que vous sauvez peut se retourner contre vous.,The hand you rescue may turn against you.,proverbs,,,,,,,5.0,26.0
,Uwúca umugáni ntátarámura umwâna.,Les paroles de sagesse devraient aussi parvenir aux oreilles des jeunes.,Words of wisdom should reach the ears of the young as well.,proverbs,,,,,,,4.0,33.0
,Uwúca urubănza rw'ábavândímwe ararárama.,Le médiateur ne doit pas prendre parti entre les frères et sœurs.,The mediator should not take sides between siblings.,proverbs,,,,,,,4.0,40.0
,Uwămbuwe n'ûwâzí ntâtá ingáta.,"Lorsqu'un vol vient de quelqu'un que vous connaissez, restez résilient.","When theft comes from someone you know, remain resilient.",proverbs,,,,,,,4.0,30.0
,Uwămye akúruta akurusha n'îmvá.,Un grand arbre tombe avec un grand fracas.,A great tree falls with a mighty crash.,proverbs,,,,,,,4.0,31.0
,Uwănka agakúra abāga umutavu.,Celui qui a un cœur mauvais écrase le jeune arbre avant qu'il ne grandisse.,The one with an evil heart crushes the sapling before it grows tall.,proverbs,,,,,,,6.0,47.0
,Uwănka abagabo asiga bágabura.,La tâche du médiateur n'est pas terminée tant que la paix ne prévaut pas.,The mediator's task isn't done until peace prevails.,proverbs,,,,,,,4.0,30.0
,Uwănka amazímwe abāndwa hábona.,"En quête de tranquillité, on accomplit des actions suspectes ouvertement.","Seeking tranquility, one performs suspicious actions openly.",proverbs,,,,,,,4.0,31.0
,Uwănka isāzi ata akanûka.,"Chasse ce qui est gâté, et les nuisibles suivront.","Shoo away what's spoiled, and the pests will follow.",proverbs,,,,,,,4.0,25.0
,Uwănse kwŭmva ntíyănse kubóna.,On ne peut pas discuter avec les preuves.,You can't argue with the evidence.,proverbs,,,,,,,4.0,30.0
,Uwěnyegeza ntávuná zöse.,La main du commerçant est prudente dans ses dépenses.,The storekeeper's hand is careful with spending.,proverbs,,,,,,,3.0,24.0
,Uwěrekeye iryá aba ahénye.,Faire face à une direction différente révèle votre dos.,Facing a different direction reveals your back.,proverbs,,,,,,,4.0,26.0
,Uwĭcaye nêzá yōta nêzá.,La fortune favorise ceux qui sont bien placés.,Fortune favors those in a good position.,proverbs,,,,,,,4.0,23.0
,Uwĭgize igikútso bamuyōza amasé.,Tolérer le manque de respect invite à plus d'abus.,Tolerating disrespect invites more abuse.,proverbs,,,,,,,4.0,32.0
,Uwĭhoreye ahōnga biké.,"Celui qui parle moins, fait face à moins de problèmes.","The one who speaks less, faces fewer troubles.",proverbs,,,,,,,3.0,22.0
,Uwĭshwe n'ûwîwé ntárirírwa.,L'épée d'une famille ne laisse pas de larmes.,A family's sword leaves no tears.,proverbs,,,,,,,3.0,27.0
,Uwĭtara kubá igihuna ahunikira búkēye.,"Pour être semblable, agis de la même manière.","To be alike, act alike.",proverbs,,,,,,,5.0,38.0
,Uwĭtumiye yītwāza intébe.,"Si vous n'êtes pas invité au festin, apportez votre propre chaise.","If you're not invited to the feast, bring your own chair.",proverbs,,,,,,,3.0,25.0
,Uwĭtēra umwôro amwēreka mu kigega.,"Montrez à un homme misérable ce que vous avez, et il ne vous quittera jamais.","Show a miserable man what you have, and he will never leave your side.",proverbs,,,,,,,5.0,34.0
,Uwĭtōnze akama ishâshi.,Celui qui a de la patience obtient ce qu'il veut.,"He who has patience, gets what he wants.",proverbs,,,,,,,3.0,23.0
,Uwĭtōnze amira ibinóze.,Les meilleures choses dans la vie valent la peine d'attendre.,The best things in life are worth waiting for.,proverbs,,,,,,,3.0,23.0
,Uwĭyimye asa n'úwĭyahuye.,Celui qui se prive pour la richesse meurt deux fois.,He who starves himself for wealth dies twice.,proverbs,,,,,,,3.0,25.0
,Uwŏhōra imbwá gusútama yōzimara zöse.,Essayer de punir les gens pour leurs traits ou leur nature est futile.,Trying to punish people for their inherent traits or nature is futile.,proverbs,,,,,,,5.0,37.0
,Uwŏsha umukéne aramusaba.,"Quand on désire quelque chose des moins fortunés, on utilise des tactiques subtiles.","When desiring something from the less fortunate, subtle tactics are used.",proverbs,,,,,,,3.0,25.0
,Uyo mukobwa ni mwiza,Cette fille est belle,This girl is beautiful,adjectives,,,,,,,4.0,20.0
,Uyo ni umwana mwiza nyawe,C'est un très bon enfant,That is a very good child,grammar,,,,,,,5.0,25.0
,Uyo ni umwana nyawe,C'est un très bon enfant,That is a very good child,grammar,,,,,,,4.0,19.0
,Uyu musi ni mwiza.,Cette journée est belle.,This day is beautiful.,proverbs,,,,,,,4.0,18.0
,Uyu musi ni ubwa mbere nshika mu Rutana,Aujourd'hui c'est la première fois que je viens à Rutana,Today is the first time I’ve come to Rutana,grammar,,,,,,,8.0,39.0
,Uyu musi ni umusi ugira kane turi mu rugendo,C'est le quatrième jour de notre voyage,This is the fourth day we are on the journey,grammar,,,,,,,8.0,43.0
,Uyu mwaka ni mwiza.,Cette année est belle.,This year is beautiful.,proverbs,,,,,,,4.0,19.0
,Uyu mwanditsi akabona ko intambwe ikiri ndende.,Cet auteur estime qu’il reste encore un long chemin à parcourir.,This author believes that there is still a long way to go.,proverbs,,,,,,,7.0,47.0
,Uyu ni umucungwe.,Ceci est un orange.,This is a orange.,vocabulary,,,,,,,3.0,17.0
,Uyu ni umugabo.,Ceci est un homme.,This is a man.,vocabulary,,,,,,,3.0,15.0
,Uyu ni umuhogo.,Ceci est un gorge.,This is a throat.,vocabulary,,,,,,,3.0,15.0
,Uyu ni umunara.,Ceci est un tour.,This is a tower.,vocabulary,,,,,,,3.0,15.0
,Uyu ni umusiba.,Ceci est un ver de terre.,This is a earthworm.,vocabulary,,,,,,,3.0,15.0
,Uyu ni umuswi.,Ceci est un poussin.,This is a chick.,vocabulary,,,,,,,3.0,14.0
,Uyu ni umutima.,Ceci est un coeur.,This is a heart.,vocabulary,,,,,,,3.0,15.0
,Uyāgira urupfú uwutărubōnye ukaba uménye ibānga.,"Révéler vos peurs les plus intimes à un étranger, c'est exposer un secret.",Revealing your innermost fears to a stranger is exposing a secret.,proverbs,,,,,,,6.0,48.0
,Uze ubikore ejo!,Faites-le demain !,Do it tomorrow!,grammar,,,,,,,3.0,16.0
,Uzobikore ejo!,Faites-le demain !,Do it tomorrow!,grammar,,,,,,,2.0,14.0
,Uzonzanire akajumbu niwagaruka.,Amènes moi une patate douce à ton retour,Bring me a sweet potato when you get back,proverbs,,,,,,,3.0,31.0
,Uzovuge ukuri igihe cose,Dis toujours la vérité.,Always tell the truth.,idioms,,,,,,,4.0,24.0
,"Uzoza ejo ngo tuvugane, canke se uzoza mu iyinga riza?","Viendras-tu demain pour que nous puissions parler, ou viendres-tu la semaine prochaine ?","Will you come tomorrow so we can talk, or will you come next week?",grammar,,,,,,,10.0,54.0
,Vuga buhoro,Parlez plus lentement.,Speak more slowly.,advice,,,,,,,2.0,11.0
,Vuga buhoro buhoro,Parlez plus lentement.,Speak more slowly.,advice,,,,,,,3.0,18.0
,Vuga bukebuke.,Parlez plus lentement.,Speak more slowly.,advice,,,,,,,2.0,14.0
,Vuga ukuri igihe cose.,Dis toujours la vérité.,Always tell the truth.,idioms,,,,,,,4.0,22.0
,Vuga ukuri imisi yose.,Dis toujours la vérité.,Always tell the truth.,idioms,,,,,,,4.0,22.0
,Vyasabwa tugende kare.,Nous devons partir tôt.,We have to leave early.,action-verbs,,,,,,,3.0,22.0
,Vyaza umusaruro buri kanya.,Il faut profiter de chaque instant.,You have to enjoy every moment.,proverbs,,,,,,,4.0,27.0
,Vyiza guhura namwe.,Enchanté de vous rencontrer.,Nice to meet you.,greetings,,,,,,,3.0,19.0
,Vyose bizogenda neza.,Tout ira bien.,Everything will be fine.,proverbs,,,,,,,3.0,21.0
,Vyose ni sawa?,Ça gaze ?,Does it gas?,idioms,,,,,,,3.0,14.0
,Vyoshobora kuba ivy'Akamaro.,C'est peut-être important.,Maybe it's important.,action-verbs,,,,,,,3.0,28.0
,Vyĭnshi bibí birutwa na bíke vyīzá.,Quelques belles choses surpassent beaucoup de médiocres.,A few beautiful things surpass many mediocre ones.,proverbs,,,,,,,6.0,35.0
,Vyōbîha ntívyōbura.,"Même amer, c'est toujours mieux que rien.","Even with a bitter taste, something is better than nothing.",proverbs,,,,,,,2.0,19.0
,"W'ámasafuriyá, amasáhàáni n'íbiráhurí."," J'ai des casseroles, des assiettes et des verres","I got pots, plates, and glasses",jokes,,,,,,,3.0,38.0
,Wakoze kwihangana.,Merci pour ta patience.,Thank you for your patience.,politeness,,,,,,,2.0,18.0
,Wame uvugisha ukuri.,Dis toujours la vérité.,Always tell the truth.,idioms,,,,,,,3.0,20.0
,Wampaye indya nyinshi cane,Tu m'as donné trop de nourriture,You gave me too much food,grammar,,,,,,,4.0,26.0
,Wamye he?,Où étais-tu?,Where have you been?,grammar,,,,,,,2.0,9.0
,Wari gukota iki mukibanza canje?,Que ferais-tu à ma place?,What would you do in my place?,emotions,,,,,,,5.0,32.0
,Wewe arateka neza cane,Elle cuisine très bien.,She cooks very well.,action-verbs,,,,,,,4.0,22.0
,"Wivye, uba ukoze icaha","Si tu voles, tu as commis un péché","If you steal, you have committed sin",grammar,,,,,,,4.0,22.0
,Wokora iki mu kibanza canje?,Que ferais-tu à ma place?,What would you do in my place?,emotions,,,,,,,4.0,27.0
,Wokunda noshobora kugufasha,Si tu veux je pourrais t'aider.,If you would like I could help you.,grammar,,,,,,,3.0,27.0
,Woshobora kusigurira mu buryo bwagutse,Pouvez-vous expliquer cela en détail?,Can you explain this in detail?,politeness,,,,,,,5.0,38.0
,Woye kugenda muri iyo nzira,N'entre pas dans cette voie,Don’t go in that path,grammar,,,,,,,5.0,27.0
,Wānka bāngwé ntíwānká zana ndābé.,"Dans un combat, tu peux repousser les pacificateurs, mais en danger, tu accueilles leur aide.","In a fight, you may push away the peacemakers, but in danger, you welcome their aid.",proverbs,,,,,,,5.0,33.0
,Wānka kugaburira umushitsi ukaba ugôtse.,Recevoir un visiteur et ne pas offrir de repas est une honte.,To receive a visitor and not offer a meal is a disgrace.,proverbs,,,,,,,5.0,40.0
,Wānka kurimira kure ukahasumira.,"On peut refuser de voyager loin pour travailler, mais y aller quand même pour faire des achats.","One may refuse to travel far for work, but still go there to make purchases.",proverbs,,,,,,,4.0,32.0
,Wība uhêtse ukabwīriza uwúri mu mugôngo.,"En commettant des erreurs, on peut entraîner un innocent, et dans le danger, l'innocent peut être blâmé par peur.","In committing wrongs, one might drag along an innocent companion, when danger looms, the innocent may be blamed due to fear.",proverbs,,,,,,,6.0,40.0
,Wīrukana umugóre ngo aguguna igúfa ukāzana uwurímira miyônzwá.,Celui qui trouve des défauts chez une femme peut en trouver de plus grands chez une autre.,He who finds faults in one wife may find greater faults in another.,proverbs,,,,,,,8.0,62.0
,Wītaba kare ugatumwa kure.,Le premier intervenant est destiné à aller loin.,The early responder is destined to journey far.,proverbs,,,,,,,4.0,26.0
